scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-GAMI-00015,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00015,INV-GAMI-00015,SET-GAMI-00015,BNK-GAMI-00015,UTRGAMI2026080000015,7086.00,7086.00,7086.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00016,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00016,INV-GAMI-00016,SET-GAMI-00016,BNK-GAMI-00016,UTRGAMI2026080000016,7585.00,7585.00,7585.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00017,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00017,INV-GAMI-00017,SET-GAMI-00017,BNK-GAMI-00017,UTRGAMI2026080000017,8084.00,8084.00,8084.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00018,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00018,INV-GAMI-00018,SET-GAMI-00018,BNK-GAMI-00018,UTRGAMI2026080000018,8583.00,8583.00,8583.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00019,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00019,INV-GAMI-00019,SET-GAMI-00019,BNK-GAMI-00019,UTRGAMI2026080000019,9082.00,9082.00,9082.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00020,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00020,INV-GAMI-00020,SET-GAMI-00020,BNK-GAMI-00020,UTRGAMI2026080000020,9581.00,9581.00,9581.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00021,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00021,INV-GAMI-00021,SET-GAMI-00021,BNK-GAMI-00021,UTRGAMI2026080000021,10080.00,10080.00,10080.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00022,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00022,INV-GAMI-00022,SET-GAMI-00022,BNK-GAMI-00022,UTRGAMI2026080000022,10579.00,10579.00,10579.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00023,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00023,INV-GAMI-00023,SET-GAMI-00023,BNK-GAMI-00023,UTRGAMI2026080000023,11078.00,11078.00,11078.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00024,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00024,INV-GAMI-00024,SET-GAMI-00024,BNK-GAMI-00024,UTRGAMI2026080000024,11577.00,11577.00,11577.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00025,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00025,INV-GAMI-00025,SET-GAMI-00025,BNK-GAMI-00025,UTRGAMI2026080000025,12076.00,12076.00,12076.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00026,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00026,INV-GAMI-00026,SET-GAMI-00026,BNK-GAMI-00026,UTRGAMI2026080000026,12575.00,12575.00,12575.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00027,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00027,INV-GAMI-00027,SET-GAMI-00027,BNK-GAMI-00027,UTRGAMI2026080000027,13074.00,13074.00,13074.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00028,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00028,INV-GAMI-00028,SET-GAMI-00028,BNK-GAMI-00028,UTRGAMI2026080000028,13573.00,13573.00,13573.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00029,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00029,INV-GAMI-00029,SET-GAMI-00029,BNK-GAMI-00029,UTRGAMI2026080000029,14072.00,14072.00,14072.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00030,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00030,INV-GAMI-00030,SET-GAMI-00030,BNK-GAMI-00030,UTRGAMI2026080000030,14571.00,14571.00,14571.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00031,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00031,INV-GAMI-00031,SET-GAMI-00031,BNK-GAMI-00031,UTRGAMI2026080000031,15070.00,15070.00,15070.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00032,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00032,INV-GAMI-00032,SET-GAMI-00032,BNK-GAMI-00032,UTRGAMI2026080000032,15569.00,15569.00,15569.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00033,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00033,INV-GAMI-00033,SET-GAMI-00033,BNK-GAMI-00033,UTRGAMI2026080000033,16068.00,16068.00,16068.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00034,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00034,INV-GAMI-00034,SET-GAMI-00034,BNK-GAMI-00034,UTRGAMI2026080000034,16567.00,16567.00,16567.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00035,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00035,INV-GAMI-00035,SET-GAMI-00035,BNK-GAMI-00035,UTRGAMI2026080000035,17066.00,17066.00,17066.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00036,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00036,INV-GAMI-00036,SET-GAMI-00036,BNK-GAMI-00036,UTRGAMI2026080000036,17565.00,17565.00,17565.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00037,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00037,INV-GAMI-00037,SET-GAMI-00037,BNK-GAMI-00037,UTRGAMI2026080000037,18064.00,18064.00,18064.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00038,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00038,INV-GAMI-00038,SET-GAMI-00038,BNK-GAMI-00038,UTRGAMI2026080000038,18563.00,18563.00,18563.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00039,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00039,INV-GAMI-00039,SET-GAMI-00039,BNK-GAMI-00039,UTRGAMI2026080000039,19062.00,19062.00,19062.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00040,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00040,INV-GAMI-00040,SET-GAMI-00040,BNK-GAMI-00040,UTRGAMI2026080000040,19561.00,19561.00,19561.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00041,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00041,INV-GAMI-00041,SET-GAMI-00041,BNK-GAMI-00041,UTRGAMI2026080000041,20060.00,20060.00,20060.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00042,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00042,INV-GAMI-00042,SET-GAMI-00042,BNK-GAMI-00042,UTRGAMI2026080000042,20559.00,20559.00,20559.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00043,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00043,INV-GAMI-00043,SET-GAMI-00043,BNK-GAMI-00043,UTRGAMI2026080000043,21058.00,21058.00,21058.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00044,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00044,INV-GAMI-00044,SET-GAMI-00044,BNK-GAMI-00044,UTRGAMI2026080000044,21557.00,21557.00,21557.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00045,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00045,INV-GAMI-00045,SET-GAMI-00045,BNK-GAMI-00045,UTRGAMI2026080000045,22056.00,22056.00,22056.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00046,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00046,INV-GAMI-00046,SET-GAMI-00046,BNK-GAMI-00046,UTRGAMI2026080000046,22555.00,22555.00,22555.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00047,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00047,INV-GAMI-00047,SET-GAMI-00047,BNK-GAMI-00047,UTRGAMI2026080000047,23054.00,23054.00,23054.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00048,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00048,INV-GAMI-00048,SET-GAMI-00048,BNK-GAMI-00048,UTRGAMI2026080000048,23553.00,23553.00,23553.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00049,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00049,INV-GAMI-00049,SET-GAMI-00049,BNK-GAMI-00049,UTRGAMI2026080000049,24052.00,24052.00,24052.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00050,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00050,INV-GAMI-00050,SET-GAMI-00050,BNK-GAMI-00050,UTRGAMI2026080000050,24551.00,24551.00,24551.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00051,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00051,INV-GAMI-00051,SET-GAMI-00051,BNK-GAMI-00051,UTRGAMI2026080000051,25050.00,25050.00,25050.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00052,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00052,INV-GAMI-00052,SET-GAMI-00052,BNK-GAMI-00052,UTRGAMI2026080000052,25549.00,25549.00,25549.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00053,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00053,INV-GAMI-00053,SET-GAMI-00053,BNK-GAMI-00053,UTRGAMI2026080000053,26048.00,26048.00,26048.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00054,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00054,INV-GAMI-00054,SET-GAMI-00054,BNK-GAMI-00054,UTRGAMI2026080000054,26547.00,26547.00,26547.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00055,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00055,INV-GAMI-00055,SET-GAMI-00055,BNK-GAMI-00055,UTRGAMI2026080000055,27046.00,27046.00,27046.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00056,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00056,INV-GAMI-00056,SET-GAMI-00056,BNK-GAMI-00056,UTRGAMI2026080000056,27545.00,27545.00,27545.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00057,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00057,INV-GAMI-00057,SET-GAMI-00057,BNK-GAMI-00057,UTRGAMI2026080000057,28044.00,28044.00,28044.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00058,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00058,INV-GAMI-00058,SET-GAMI-00058,BNK-GAMI-00058,UTRGAMI2026080000058,28543.00,28543.00,28543.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00059,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00059,INV-GAMI-00059,SET-GAMI-00059,BNK-GAMI-00059,UTRGAMI2026080000059,29042.00,29042.00,29042.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00060,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00060,INV-GAMI-00060,SET-GAMI-00060,BNK-GAMI-00060,UTRGAMI2026080000060,29541.00,29541.00,29541.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00061,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00061,INV-GAMI-00061,SET-GAMI-00061,BNK-GAMI-00061,UTRGAMI2026080000061,30040.00,30040.00,30040.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00062,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00062,INV-GAMI-00062,SET-GAMI-00062,BNK-GAMI-00062,UTRGAMI2026080000062,30539.00,30539.00,30539.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00063,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00063,INV-GAMI-00063,SET-GAMI-00063,BNK-GAMI-00063,UTRGAMI2026080000063,31038.00,31038.00,31038.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00064,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00064,INV-GAMI-00064,SET-GAMI-00064,BNK-GAMI-00064,UTRGAMI2026080000064,31537.00,31537.00,31537.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00065,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00065,INV-GAMI-00065,SET-GAMI-00065,BNK-GAMI-00065,UTRGAMI2026080000065,32036.00,32036.00,32036.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00066,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00066,INV-GAMI-00066,SET-GAMI-00066,BNK-GAMI-00066,UTRGAMI2026080000066,32535.00,32535.00,32535.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00067,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00067,INV-GAMI-00067,SET-GAMI-00067,BNK-GAMI-00067,UTRGAMI2026080000067,33034.00,33034.00,33034.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00068,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00068,INV-GAMI-00068,SET-GAMI-00068,BNK-GAMI-00068,UTRGAMI2026080000068,33533.00,33533.00,33533.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00069,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00069,INV-GAMI-00069,SET-GAMI-00069,BNK-GAMI-00069,UTRGAMI2026080000069,34032.00,34032.00,34032.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00070,gaming,exact_match,rule,exact_order_id,ORD-GAMI-EX-00070,INV-GAMI-00070,SET-GAMI-00070,BNK-GAMI-00070,UTRGAMI2026080000070,34531.00,34531.00,34531.00,"Exact match across order ID, UTR, and amount for PlayVerse Esports & Real Money Gaming.",,
SCENARIO-GAMI-00071,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00071,INV-GAMI-00071,SET-GAMI-00071,BNK-GAMI-00071,UTRGAMI2026080000071,5090.00,4962.75,4962.75,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00072,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00072,INV-GAMI-00072,SET-GAMI-00072,BNK-GAMI-00072,UTRGAMI2026080000072,5589.00,5449.27,5449.27,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00073,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00073,INV-GAMI-00073,SET-GAMI-00073,BNK-GAMI-00073,UTRGAMI2026080000073,6088.00,5935.80,5935.80,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00074,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00074,INV-GAMI-00074,SET-GAMI-00074,BNK-GAMI-00074,UTRGAMI2026080000074,6587.00,6422.32,6422.32,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00075,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00075,INV-GAMI-00075,SET-GAMI-00075,BNK-GAMI-00075,UTRGAMI2026080000075,7086.00,6908.85,6908.85,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00076,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00076,INV-GAMI-00076,SET-GAMI-00076,BNK-GAMI-00076,UTRGAMI2026080000076,7585.00,7395.37,7395.37,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00077,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00077,INV-GAMI-00077,SET-GAMI-00077,BNK-GAMI-00077,UTRGAMI2026080000077,8084.00,7881.90,7881.90,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00078,gaming,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-FEE-00078,INV-GAMI-00078,SET-GAMI-00078,BNK-GAMI-00078,UTRGAMI2026080000078,8583.00,8368.42,8368.42,MDR fee deduction of 2.5% matching schedule.,,
SCENARIO-GAMI-00079,gaming,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-GST-00079,INV-GAMI-00079,SET-GAMI-00079,BNK-GAMI-00079,UTRGAMI2026080000079,10080.00,9757.44,9757.44,Combined Fee and 28.0% GST deduction.,,
SCENARIO-GAMI-00080,gaming,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-GST-00080,INV-GAMI-00080,SET-GAMI-00080,BNK-GAMI-00080,UTRGAMI2026080000080,10579.00,10240.47,10240.47,Combined Fee and 28.0% GST deduction.,,
SCENARIO-GAMI-00081,gaming,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-GST-00081,INV-GAMI-00081,SET-GAMI-00081,BNK-GAMI-00081,UTRGAMI2026080000081,11078.00,10723.50,10723.50,Combined Fee and 28.0% GST deduction.,,
SCENARIO-GAMI-00082,gaming,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-GST-00082,INV-GAMI-00082,SET-GAMI-00082,BNK-GAMI-00082,UTRGAMI2026080000082,11577.00,11206.53,11206.53,Combined Fee and 28.0% GST deduction.,,
SCENARIO-GAMI-00083,gaming,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-GST-00083,INV-GAMI-00083,SET-GAMI-00083,BNK-GAMI-00083,UTRGAMI2026080000083,12076.00,11689.57,11689.57,Combined Fee and 28.0% GST deduction.,,
SCENARIO-GAMI-00084,gaming,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-TDS-00084,INV-GAMI-00084,SET-GAMI-00084,BNK-GAMI-00084,UTRGAMI2026080000084,15070.00,10066.76,10066.76,Full statutory deductions including Section 194 TDS (30.0%).,,
SCENARIO-GAMI-00085,gaming,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-TDS-00085,INV-GAMI-00085,SET-GAMI-00085,BNK-GAMI-00085,UTRGAMI2026080000085,15569.00,10400.09,10400.09,Full statutory deductions including Section 194 TDS (30.0%).,,
SCENARIO-GAMI-00086,gaming,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-GAMI-TDS-00086,INV-GAMI-00086,SET-GAMI-00086,BNK-GAMI-00086,UTRGAMI2026080000086,16068.00,10733.42,10733.42,Full statutory deductions including Section 194 TDS (30.0%).,,
SCENARIO-GAMI-00087,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00087,INV-GAMI-00087,SET-GAMI-00087,BNK-GAMI-00087,UTRGAMI2026080000087,20060.00,20030.00,20030.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-GAMI-00088,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00088,INV-GAMI-00088,SET-GAMI-00088,BNK-GAMI-00088,UTRGAMI2026080000088,20559.00,20514.00,20514.00,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-GAMI-00089,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00089,INV-GAMI-00089,SET-GAMI-00089,BNK-GAMI-00089,UTRGAMI2026080000089,21058.00,20998.00,20998.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-GAMI-00090,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00090,INV-GAMI-00090,SET-GAMI-00090,BNK-GAMI-00090,UTRGAMI2026080000090,21557.00,21482.00,21482.00,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-GAMI-00091,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00091,INV-GAMI-00091,SET-GAMI-00091,BNK-GAMI-00091,UTRGAMI2026080000091,22056.00,21966.00,21966.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-GAMI-00092,gaming,ai_verified_custom_fee,ai,,ORD-GAMI-AI-00092,INV-GAMI-00092,SET-GAMI-00092,BNK-GAMI-00092,UTRGAMI2026080000092,22555.00,22525.00,22525.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
