scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-MARK-00036,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00036,INV-MARK-00036,SET-MARK-00036,BNK-MARK-00036,UTRMARK2026080000036,16270.00,16270.00,16270.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00037,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00037,INV-MARK-00037,SET-MARK-00037,BNK-MARK-00037,UTRMARK2026080000037,16712.00,16712.00,16712.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00038,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00038,INV-MARK-00038,SET-MARK-00038,BNK-MARK-00038,UTRMARK2026080000038,17154.00,17154.00,17154.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00039,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00039,INV-MARK-00039,SET-MARK-00039,BNK-MARK-00039,UTRMARK2026080000039,17596.00,17596.00,17596.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00040,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00040,INV-MARK-00040,SET-MARK-00040,BNK-MARK-00040,UTRMARK2026080000040,18038.00,18038.00,18038.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00041,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00041,INV-MARK-00041,SET-MARK-00041,BNK-MARK-00041,UTRMARK2026080000041,18480.00,18480.00,18480.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00042,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00042,INV-MARK-00042,SET-MARK-00042,BNK-MARK-00042,UTRMARK2026080000042,18922.00,18922.00,18922.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00043,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00043,INV-MARK-00043,SET-MARK-00043,BNK-MARK-00043,UTRMARK2026080000043,19364.00,19364.00,19364.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00044,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00044,INV-MARK-00044,SET-MARK-00044,BNK-MARK-00044,UTRMARK2026080000044,19806.00,19806.00,19806.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00045,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00045,INV-MARK-00045,SET-MARK-00045,BNK-MARK-00045,UTRMARK2026080000045,20248.00,20248.00,20248.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00046,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00046,INV-MARK-00046,SET-MARK-00046,BNK-MARK-00046,UTRMARK2026080000046,20690.00,20690.00,20690.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00047,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00047,INV-MARK-00047,SET-MARK-00047,BNK-MARK-00047,UTRMARK2026080000047,21132.00,21132.00,21132.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00048,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00048,INV-MARK-00048,SET-MARK-00048,BNK-MARK-00048,UTRMARK2026080000048,21574.00,21574.00,21574.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00049,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00049,INV-MARK-00049,SET-MARK-00049,BNK-MARK-00049,UTRMARK2026080000049,22016.00,22016.00,22016.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00050,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00050,INV-MARK-00050,SET-MARK-00050,BNK-MARK-00050,UTRMARK2026080000050,22458.00,22458.00,22458.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00051,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00051,INV-MARK-00051,SET-MARK-00051,BNK-MARK-00051,UTRMARK2026080000051,22900.00,22900.00,22900.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00052,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00052,INV-MARK-00052,SET-MARK-00052,BNK-MARK-00052,UTRMARK2026080000052,23342.00,23342.00,23342.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00053,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00053,INV-MARK-00053,SET-MARK-00053,BNK-MARK-00053,UTRMARK2026080000053,23784.00,23784.00,23784.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00054,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00054,INV-MARK-00054,SET-MARK-00054,BNK-MARK-00054,UTRMARK2026080000054,24226.00,24226.00,24226.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00055,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00055,INV-MARK-00055,SET-MARK-00055,BNK-MARK-00055,UTRMARK2026080000055,24668.00,24668.00,24668.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00056,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00056,INV-MARK-00056,SET-MARK-00056,BNK-MARK-00056,UTRMARK2026080000056,25110.00,25110.00,25110.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00057,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00057,INV-MARK-00057,SET-MARK-00057,BNK-MARK-00057,UTRMARK2026080000057,25552.00,25552.00,25552.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00058,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00058,INV-MARK-00058,SET-MARK-00058,BNK-MARK-00058,UTRMARK2026080000058,25994.00,25994.00,25994.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00059,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00059,INV-MARK-00059,SET-MARK-00059,BNK-MARK-00059,UTRMARK2026080000059,26436.00,26436.00,26436.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00060,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00060,INV-MARK-00060,SET-MARK-00060,BNK-MARK-00060,UTRMARK2026080000060,26878.00,26878.00,26878.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00061,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00061,INV-MARK-00061,SET-MARK-00061,BNK-MARK-00061,UTRMARK2026080000061,27320.00,27320.00,27320.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00062,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00062,INV-MARK-00062,SET-MARK-00062,BNK-MARK-00062,UTRMARK2026080000062,27762.00,27762.00,27762.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00063,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00063,INV-MARK-00063,SET-MARK-00063,BNK-MARK-00063,UTRMARK2026080000063,28204.00,28204.00,28204.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00064,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00064,INV-MARK-00064,SET-MARK-00064,BNK-MARK-00064,UTRMARK2026080000064,28646.00,28646.00,28646.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00065,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00065,INV-MARK-00065,SET-MARK-00065,BNK-MARK-00065,UTRMARK2026080000065,29088.00,29088.00,29088.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00066,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00066,INV-MARK-00066,SET-MARK-00066,BNK-MARK-00066,UTRMARK2026080000066,29530.00,29530.00,29530.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00067,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00067,INV-MARK-00067,SET-MARK-00067,BNK-MARK-00067,UTRMARK2026080000067,29972.00,29972.00,29972.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00068,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00068,INV-MARK-00068,SET-MARK-00068,BNK-MARK-00068,UTRMARK2026080000068,30414.00,30414.00,30414.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00069,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00069,INV-MARK-00069,SET-MARK-00069,BNK-MARK-00069,UTRMARK2026080000069,30856.00,30856.00,30856.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00070,marketplace,exact_match,rule,exact_order_id,ORD-MARK-EX-00070,INV-MARK-00070,SET-MARK-00070,BNK-MARK-00070,UTRMARK2026080000070,31298.00,31298.00,31298.00,"Exact match across order ID, UTR, and amount for BazaarHub Multi-Vendor Marketplace.",,
SCENARIO-MARK-00071,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00071,INV-MARK-00071,SET-MARK-00071,BNK-MARK-00071,UTRMARK2026080000071,5220.00,5126.04,5126.04,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00072,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00072,INV-MARK-00072,SET-MARK-00072,BNK-MARK-00072,UTRMARK2026080000072,5662.00,5560.08,5560.08,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00073,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00073,INV-MARK-00073,SET-MARK-00073,BNK-MARK-00073,UTRMARK2026080000073,6104.00,5994.13,5994.13,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00074,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00074,INV-MARK-00074,SET-MARK-00074,BNK-MARK-00074,UTRMARK2026080000074,6546.00,6428.17,6428.17,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00075,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00075,INV-MARK-00075,SET-MARK-00075,BNK-MARK-00075,UTRMARK2026080000075,6988.00,6862.22,6862.22,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00076,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00076,INV-MARK-00076,SET-MARK-00076,BNK-MARK-00076,UTRMARK2026080000076,7430.00,7296.26,7296.26,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00077,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00077,INV-MARK-00077,SET-MARK-00077,BNK-MARK-00077,UTRMARK2026080000077,7872.00,7730.30,7730.30,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00078,marketplace,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-FEE-00078,INV-MARK-00078,SET-MARK-00078,BNK-MARK-00078,UTRMARK2026080000078,8314.00,8164.35,8164.35,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-MARK-00079,marketplace,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-GST-00079,INV-MARK-00079,SET-MARK-00079,BNK-MARK-00079,UTRMARK2026080000079,9640.00,9435.25,9435.25,Combined Fee and 18.0% GST deduction.,,
SCENARIO-MARK-00080,marketplace,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-GST-00080,INV-MARK-00080,SET-MARK-00080,BNK-MARK-00080,UTRMARK2026080000080,10082.00,9867.85,9867.85,Combined Fee and 18.0% GST deduction.,,
SCENARIO-MARK-00081,marketplace,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-GST-00081,INV-MARK-00081,SET-MARK-00081,BNK-MARK-00081,UTRMARK2026080000081,10524.00,10300.47,10300.47,Combined Fee and 18.0% GST deduction.,,
SCENARIO-MARK-00082,marketplace,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-GST-00082,INV-MARK-00082,SET-MARK-00082,BNK-MARK-00082,UTRMARK2026080000082,10966.00,10733.08,10733.08,Combined Fee and 18.0% GST deduction.,,
SCENARIO-MARK-00083,marketplace,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-GST-00083,INV-MARK-00083,SET-MARK-00083,BNK-MARK-00083,UTRMARK2026080000083,11408.00,11165.70,11165.70,Combined Fee and 18.0% GST deduction.,,
SCENARIO-MARK-00084,marketplace,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-TDS-00084,INV-MARK-00084,SET-MARK-00084,BNK-MARK-00084,UTRMARK2026080000084,14060.00,13620.77,13620.77,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-MARK-00085,marketplace,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-TDS-00085,INV-MARK-00085,SET-MARK-00085,BNK-MARK-00085,UTRMARK2026080000085,14502.00,14048.95,14048.95,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-MARK-00086,marketplace,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-MARK-TDS-00086,INV-MARK-00086,SET-MARK-00086,BNK-MARK-00086,UTRMARK2026080000086,14944.00,14477.15,14477.15,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-MARK-00087,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00087,INV-MARK-00087,SET-MARK-00087,BNK-MARK-00087,UTRMARK2026080000087,18480.00,18450.00,18450.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00088,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00088,INV-MARK-00088,SET-MARK-00088,BNK-MARK-00088,UTRMARK2026080000088,18922.00,18877.00,18877.00,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00089,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00089,INV-MARK-00089,SET-MARK-00089,BNK-MARK-00089,UTRMARK2026080000089,19364.00,19304.00,19304.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00090,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00090,INV-MARK-00090,SET-MARK-00090,BNK-MARK-00090,UTRMARK2026080000090,19806.00,19731.00,19731.00,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00091,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00091,INV-MARK-00091,SET-MARK-00091,BNK-MARK-00091,UTRMARK2026080000091,20248.00,20158.00,20158.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00092,marketplace,ai_verified_custom_fee,ai,,ORD-MARK-AI-00092,INV-MARK-00092,SET-MARK-00092,BNK-MARK-00092,UTRMARK2026080000092,20690.00,20660.00,20660.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-MARK-00093,marketplace,settlement_delay,exception,,ORD-MARK-EXC-00093,INV-MARK-00093,SET-MARK-00093,BNK-MARK-00093,UTRMARK2026080000093,22900.00,22900.00,22900.00,Exception: Settlement delay beyond standard 3-day window.,,settlement_delay
SCENARIO-MARK-00094,marketplace,settlement_delay,exception,,ORD-MARK-EXC-00094,INV-MARK-00094,SET-MARK-00094,BNK-MARK-00094,UTRMARK2026080000094,23342.00,23342.00,23342.00,Exception: Settlement delay beyond standard 3-day window.,,settlement_delay
