scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-HEAL-00011,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00011,INV-HEAL-00011,SET-HEAL-00011,BNK-HEAL-00011,UTRHEAL2026080000011,19080.00,19080.00,19080.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00012,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00012,INV-HEAL-00012,SET-HEAL-00012,BNK-HEAL-00012,UTRHEAL2026080000012,20868.00,20868.00,20868.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00013,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00013,INV-HEAL-00013,SET-HEAL-00013,BNK-HEAL-00013,UTRHEAL2026080000013,22656.00,22656.00,22656.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00014,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00014,INV-HEAL-00014,SET-HEAL-00014,BNK-HEAL-00014,UTRHEAL2026080000014,24444.00,24444.00,24444.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00015,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00015,INV-HEAL-00015,SET-HEAL-00015,BNK-HEAL-00015,UTRHEAL2026080000015,26232.00,26232.00,26232.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00016,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00016,INV-HEAL-00016,SET-HEAL-00016,BNK-HEAL-00016,UTRHEAL2026080000016,28020.00,28020.00,28020.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00017,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00017,INV-HEAL-00017,SET-HEAL-00017,BNK-HEAL-00017,UTRHEAL2026080000017,29808.00,29808.00,29808.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00018,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00018,INV-HEAL-00018,SET-HEAL-00018,BNK-HEAL-00018,UTRHEAL2026080000018,31596.00,31596.00,31596.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00019,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00019,INV-HEAL-00019,SET-HEAL-00019,BNK-HEAL-00019,UTRHEAL2026080000019,33384.00,33384.00,33384.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00020,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00020,INV-HEAL-00020,SET-HEAL-00020,BNK-HEAL-00020,UTRHEAL2026080000020,35172.00,35172.00,35172.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00021,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00021,INV-HEAL-00021,SET-HEAL-00021,BNK-HEAL-00021,UTRHEAL2026080000021,36960.00,36960.00,36960.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00022,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00022,INV-HEAL-00022,SET-HEAL-00022,BNK-HEAL-00022,UTRHEAL2026080000022,38748.00,38748.00,38748.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00023,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00023,INV-HEAL-00023,SET-HEAL-00023,BNK-HEAL-00023,UTRHEAL2026080000023,40536.00,40536.00,40536.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00024,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00024,INV-HEAL-00024,SET-HEAL-00024,BNK-HEAL-00024,UTRHEAL2026080000024,42324.00,42324.00,42324.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00025,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00025,INV-HEAL-00025,SET-HEAL-00025,BNK-HEAL-00025,UTRHEAL2026080000025,44112.00,44112.00,44112.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00026,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00026,INV-HEAL-00026,SET-HEAL-00026,BNK-HEAL-00026,UTRHEAL2026080000026,45900.00,45900.00,45900.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00027,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00027,INV-HEAL-00027,SET-HEAL-00027,BNK-HEAL-00027,UTRHEAL2026080000027,47688.00,47688.00,47688.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00028,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00028,INV-HEAL-00028,SET-HEAL-00028,BNK-HEAL-00028,UTRHEAL2026080000028,49476.00,49476.00,49476.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00029,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00029,INV-HEAL-00029,SET-HEAL-00029,BNK-HEAL-00029,UTRHEAL2026080000029,51264.00,51264.00,51264.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00030,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00030,INV-HEAL-00030,SET-HEAL-00030,BNK-HEAL-00030,UTRHEAL2026080000030,53052.00,53052.00,53052.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00031,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00031,INV-HEAL-00031,SET-HEAL-00031,BNK-HEAL-00031,UTRHEAL2026080000031,54840.00,54840.00,54840.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00032,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00032,INV-HEAL-00032,SET-HEAL-00032,BNK-HEAL-00032,UTRHEAL2026080000032,56628.00,56628.00,56628.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00033,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00033,INV-HEAL-00033,SET-HEAL-00033,BNK-HEAL-00033,UTRHEAL2026080000033,58416.00,58416.00,58416.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00034,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00034,INV-HEAL-00034,SET-HEAL-00034,BNK-HEAL-00034,UTRHEAL2026080000034,60204.00,60204.00,60204.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00035,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00035,INV-HEAL-00035,SET-HEAL-00035,BNK-HEAL-00035,UTRHEAL2026080000035,61992.00,61992.00,61992.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00036,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00036,INV-HEAL-00036,SET-HEAL-00036,BNK-HEAL-00036,UTRHEAL2026080000036,63780.00,63780.00,63780.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00037,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00037,INV-HEAL-00037,SET-HEAL-00037,BNK-HEAL-00037,UTRHEAL2026080000037,65568.00,65568.00,65568.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00038,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00038,INV-HEAL-00038,SET-HEAL-00038,BNK-HEAL-00038,UTRHEAL2026080000038,67356.00,67356.00,67356.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00039,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00039,INV-HEAL-00039,SET-HEAL-00039,BNK-HEAL-00039,UTRHEAL2026080000039,69144.00,69144.00,69144.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00040,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00040,INV-HEAL-00040,SET-HEAL-00040,BNK-HEAL-00040,UTRHEAL2026080000040,70932.00,70932.00,70932.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00041,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00041,INV-HEAL-00041,SET-HEAL-00041,BNK-HEAL-00041,UTRHEAL2026080000041,72720.00,72720.00,72720.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00042,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00042,INV-HEAL-00042,SET-HEAL-00042,BNK-HEAL-00042,UTRHEAL2026080000042,74508.00,74508.00,74508.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00043,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00043,INV-HEAL-00043,SET-HEAL-00043,BNK-HEAL-00043,UTRHEAL2026080000043,76296.00,76296.00,76296.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00044,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00044,INV-HEAL-00044,SET-HEAL-00044,BNK-HEAL-00044,UTRHEAL2026080000044,78084.00,78084.00,78084.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00045,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00045,INV-HEAL-00045,SET-HEAL-00045,BNK-HEAL-00045,UTRHEAL2026080000045,79872.00,79872.00,79872.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00046,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00046,INV-HEAL-00046,SET-HEAL-00046,BNK-HEAL-00046,UTRHEAL2026080000046,81660.00,81660.00,81660.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00047,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00047,INV-HEAL-00047,SET-HEAL-00047,BNK-HEAL-00047,UTRHEAL2026080000047,83448.00,83448.00,83448.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00048,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00048,INV-HEAL-00048,SET-HEAL-00048,BNK-HEAL-00048,UTRHEAL2026080000048,85236.00,85236.00,85236.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00049,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00049,INV-HEAL-00049,SET-HEAL-00049,BNK-HEAL-00049,UTRHEAL2026080000049,87024.00,87024.00,87024.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00050,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00050,INV-HEAL-00050,SET-HEAL-00050,BNK-HEAL-00050,UTRHEAL2026080000050,88812.00,88812.00,88812.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00051,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00051,INV-HEAL-00051,SET-HEAL-00051,BNK-HEAL-00051,UTRHEAL2026080000051,90600.00,90600.00,90600.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00052,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00052,INV-HEAL-00052,SET-HEAL-00052,BNK-HEAL-00052,UTRHEAL2026080000052,92388.00,92388.00,92388.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00053,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00053,INV-HEAL-00053,SET-HEAL-00053,BNK-HEAL-00053,UTRHEAL2026080000053,94176.00,94176.00,94176.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00054,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00054,INV-HEAL-00054,SET-HEAL-00054,BNK-HEAL-00054,UTRHEAL2026080000054,95964.00,95964.00,95964.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00055,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00055,INV-HEAL-00055,SET-HEAL-00055,BNK-HEAL-00055,UTRHEAL2026080000055,97752.00,97752.00,97752.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00056,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00056,INV-HEAL-00056,SET-HEAL-00056,BNK-HEAL-00056,UTRHEAL2026080000056,99540.00,99540.00,99540.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00057,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00057,INV-HEAL-00057,SET-HEAL-00057,BNK-HEAL-00057,UTRHEAL2026080000057,101328.00,101328.00,101328.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00058,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00058,INV-HEAL-00058,SET-HEAL-00058,BNK-HEAL-00058,UTRHEAL2026080000058,103116.00,103116.00,103116.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00059,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00059,INV-HEAL-00059,SET-HEAL-00059,BNK-HEAL-00059,UTRHEAL2026080000059,104904.00,104904.00,104904.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00060,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00060,INV-HEAL-00060,SET-HEAL-00060,BNK-HEAL-00060,UTRHEAL2026080000060,106692.00,106692.00,106692.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00061,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00061,INV-HEAL-00061,SET-HEAL-00061,BNK-HEAL-00061,UTRHEAL2026080000061,108480.00,108480.00,108480.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00062,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00062,INV-HEAL-00062,SET-HEAL-00062,BNK-HEAL-00062,UTRHEAL2026080000062,110268.00,110268.00,110268.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00063,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00063,INV-HEAL-00063,SET-HEAL-00063,BNK-HEAL-00063,UTRHEAL2026080000063,112056.00,112056.00,112056.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00064,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00064,INV-HEAL-00064,SET-HEAL-00064,BNK-HEAL-00064,UTRHEAL2026080000064,113844.00,113844.00,113844.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00065,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00065,INV-HEAL-00065,SET-HEAL-00065,BNK-HEAL-00065,UTRHEAL2026080000065,115632.00,115632.00,115632.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00066,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00066,INV-HEAL-00066,SET-HEAL-00066,BNK-HEAL-00066,UTRHEAL2026080000066,117420.00,117420.00,117420.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00067,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00067,INV-HEAL-00067,SET-HEAL-00067,BNK-HEAL-00067,UTRHEAL2026080000067,119208.00,119208.00,119208.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00068,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00068,INV-HEAL-00068,SET-HEAL-00068,BNK-HEAL-00068,UTRHEAL2026080000068,120996.00,120996.00,120996.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00069,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00069,INV-HEAL-00069,SET-HEAL-00069,BNK-HEAL-00069,UTRHEAL2026080000069,122784.00,122784.00,122784.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00070,healthcare,exact_match,rule,exact_order_id,ORD-HEAL-EX-00070,INV-HEAL-00070,SET-HEAL-00070,BNK-HEAL-00070,UTRHEAL2026080000070,124572.00,124572.00,124572.00,"Exact match across order ID, UTR, and amount for ApexCare Diagnostics & Hospital Network.",,
SCENARIO-HEAL-00071,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00071,INV-HEAL-00071,SET-HEAL-00071,BNK-HEAL-00071,UTRHEAL2026080000071,19080.00,18793.80,18793.80,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00072,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00072,INV-HEAL-00072,SET-HEAL-00072,BNK-HEAL-00072,UTRHEAL2026080000072,20868.00,20554.98,20554.98,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00073,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00073,INV-HEAL-00073,SET-HEAL-00073,BNK-HEAL-00073,UTRHEAL2026080000073,22656.00,22316.16,22316.16,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00074,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00074,INV-HEAL-00074,SET-HEAL-00074,BNK-HEAL-00074,UTRHEAL2026080000074,24444.00,24077.34,24077.34,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00075,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00075,INV-HEAL-00075,SET-HEAL-00075,BNK-HEAL-00075,UTRHEAL2026080000075,26232.00,25838.52,25838.52,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00076,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00076,INV-HEAL-00076,SET-HEAL-00076,BNK-HEAL-00076,UTRHEAL2026080000076,28020.00,27599.70,27599.70,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00077,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00077,INV-HEAL-00077,SET-HEAL-00077,BNK-HEAL-00077,UTRHEAL2026080000077,29808.00,29360.88,29360.88,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00078,healthcare,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-FEE-00078,INV-HEAL-00078,SET-HEAL-00078,BNK-HEAL-00078,UTRHEAL2026080000078,31596.00,31122.06,31122.06,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-HEAL-00079,healthcare,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-GST-00079,INV-HEAL-00079,SET-HEAL-00079,BNK-HEAL-00079,UTRHEAL2026080000079,36960.00,36305.81,36305.81,Combined Fee and 18.0% GST deduction.,,
SCENARIO-HEAL-00080,healthcare,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-GST-00080,INV-HEAL-00080,SET-HEAL-00080,BNK-HEAL-00080,UTRHEAL2026080000080,38748.00,38062.16,38062.16,Combined Fee and 18.0% GST deduction.,,
SCENARIO-HEAL-00081,healthcare,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-GST-00081,INV-HEAL-00081,SET-HEAL-00081,BNK-HEAL-00081,UTRHEAL2026080000081,40536.00,39818.51,39818.51,Combined Fee and 18.0% GST deduction.,,
SCENARIO-HEAL-00082,healthcare,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-GST-00082,INV-HEAL-00082,SET-HEAL-00082,BNK-HEAL-00082,UTRHEAL2026080000082,42324.00,41574.87,41574.87,Combined Fee and 18.0% GST deduction.,,
SCENARIO-HEAL-00083,healthcare,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-GST-00083,INV-HEAL-00083,SET-HEAL-00083,BNK-HEAL-00083,UTRHEAL2026080000083,44112.00,43331.22,43331.22,Combined Fee and 18.0% GST deduction.,,
SCENARIO-HEAL-00084,healthcare,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-TDS-00084,INV-HEAL-00084,SET-HEAL-00084,BNK-HEAL-00084,UTRHEAL2026080000084,54840.00,53320.93,53320.93,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-HEAL-00085,healthcare,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-TDS-00085,INV-HEAL-00085,SET-HEAL-00085,BNK-HEAL-00085,UTRHEAL2026080000085,56628.00,55059.40,55059.40,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-HEAL-00086,healthcare,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-HEAL-TDS-00086,INV-HEAL-00086,SET-HEAL-00086,BNK-HEAL-00086,UTRHEAL2026080000086,58416.00,56797.88,56797.88,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-HEAL-00087,healthcare,ai_verified_custom_fee,ai,,ORD-HEAL-AI-00087,INV-HEAL-00087,SET-HEAL-00087,BNK-HEAL-00087,UTRHEAL2026080000087,72720.00,72690.00,72690.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-HEAL-00088,healthcare,ai_verified_custom_fee,ai,,ORD-HEAL-AI-00088,INV-HEAL-00088,SET-HEAL-00088,BNK-HEAL-00088,UTRHEAL2026080000088,74508.00,74463.00,74463.00,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-HEAL-00089,healthcare,ai_verified_custom_fee,ai,,ORD-HEAL-AI-00089,INV-HEAL-00089,SET-HEAL-00089,BNK-HEAL-00089,UTRHEAL2026080000089,76296.00,76236.00,76236.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-HEAL-00090,healthcare,ai_verified_custom_fee,ai,,ORD-HEAL-AI-00090,INV-HEAL-00090,SET-HEAL-00090,BNK-HEAL-00090,UTRHEAL2026080000090,78084.00,78009.00,78009.00,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-HEAL-00091,healthcare,ai_verified_custom_fee,ai,,ORD-HEAL-AI-00091,INV-HEAL-00091,SET-HEAL-00091,BNK-HEAL-00091,UTRHEAL2026080000091,79872.00,79782.00,79782.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
