scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-SAAS-00014,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00014,INV-SAAS-00014,SET-SAAS-00014,BNK-SAAS-00014,UTRSAAS2026080000014,13655.00,13655.00,13655.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00015,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00015,INV-SAAS-00015,SET-SAAS-00015,BNK-SAAS-00015,UTRSAAS2026080000015,14590.00,14590.00,14590.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00016,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00016,INV-SAAS-00016,SET-SAAS-00016,BNK-SAAS-00016,UTRSAAS2026080000016,15525.00,15525.00,15525.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00017,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00017,INV-SAAS-00017,SET-SAAS-00017,BNK-SAAS-00017,UTRSAAS2026080000017,16460.00,16460.00,16460.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00018,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00018,INV-SAAS-00018,SET-SAAS-00018,BNK-SAAS-00018,UTRSAAS2026080000018,17395.00,17395.00,17395.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00019,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00019,INV-SAAS-00019,SET-SAAS-00019,BNK-SAAS-00019,UTRSAAS2026080000019,18330.00,18330.00,18330.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00020,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00020,INV-SAAS-00020,SET-SAAS-00020,BNK-SAAS-00020,UTRSAAS2026080000020,19265.00,19265.00,19265.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00021,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00021,INV-SAAS-00021,SET-SAAS-00021,BNK-SAAS-00021,UTRSAAS2026080000021,20200.00,20200.00,20200.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00022,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00022,INV-SAAS-00022,SET-SAAS-00022,BNK-SAAS-00022,UTRSAAS2026080000022,21135.00,21135.00,21135.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00023,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00023,INV-SAAS-00023,SET-SAAS-00023,BNK-SAAS-00023,UTRSAAS2026080000023,22070.00,22070.00,22070.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00024,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00024,INV-SAAS-00024,SET-SAAS-00024,BNK-SAAS-00024,UTRSAAS2026080000024,23005.00,23005.00,23005.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00025,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00025,INV-SAAS-00025,SET-SAAS-00025,BNK-SAAS-00025,UTRSAAS2026080000025,23940.00,23940.00,23940.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00026,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00026,INV-SAAS-00026,SET-SAAS-00026,BNK-SAAS-00026,UTRSAAS2026080000026,24875.00,24875.00,24875.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00027,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00027,INV-SAAS-00027,SET-SAAS-00027,BNK-SAAS-00027,UTRSAAS2026080000027,25810.00,25810.00,25810.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00028,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00028,INV-SAAS-00028,SET-SAAS-00028,BNK-SAAS-00028,UTRSAAS2026080000028,26745.00,26745.00,26745.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00029,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00029,INV-SAAS-00029,SET-SAAS-00029,BNK-SAAS-00029,UTRSAAS2026080000029,27680.00,27680.00,27680.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00030,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00030,INV-SAAS-00030,SET-SAAS-00030,BNK-SAAS-00030,UTRSAAS2026080000030,28615.00,28615.00,28615.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00031,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00031,INV-SAAS-00031,SET-SAAS-00031,BNK-SAAS-00031,UTRSAAS2026080000031,29550.00,29550.00,29550.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00032,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00032,INV-SAAS-00032,SET-SAAS-00032,BNK-SAAS-00032,UTRSAAS2026080000032,30485.00,30485.00,30485.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00033,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00033,INV-SAAS-00033,SET-SAAS-00033,BNK-SAAS-00033,UTRSAAS2026080000033,31420.00,31420.00,31420.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00034,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00034,INV-SAAS-00034,SET-SAAS-00034,BNK-SAAS-00034,UTRSAAS2026080000034,32355.00,32355.00,32355.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00035,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00035,INV-SAAS-00035,SET-SAAS-00035,BNK-SAAS-00035,UTRSAAS2026080000035,33290.00,33290.00,33290.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00036,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00036,INV-SAAS-00036,SET-SAAS-00036,BNK-SAAS-00036,UTRSAAS2026080000036,34225.00,34225.00,34225.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00037,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00037,INV-SAAS-00037,SET-SAAS-00037,BNK-SAAS-00037,UTRSAAS2026080000037,35160.00,35160.00,35160.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00038,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00038,INV-SAAS-00038,SET-SAAS-00038,BNK-SAAS-00038,UTRSAAS2026080000038,36095.00,36095.00,36095.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00039,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00039,INV-SAAS-00039,SET-SAAS-00039,BNK-SAAS-00039,UTRSAAS2026080000039,37030.00,37030.00,37030.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00040,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00040,INV-SAAS-00040,SET-SAAS-00040,BNK-SAAS-00040,UTRSAAS2026080000040,37965.00,37965.00,37965.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00041,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00041,INV-SAAS-00041,SET-SAAS-00041,BNK-SAAS-00041,UTRSAAS2026080000041,38900.00,38900.00,38900.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00042,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00042,INV-SAAS-00042,SET-SAAS-00042,BNK-SAAS-00042,UTRSAAS2026080000042,39835.00,39835.00,39835.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00043,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00043,INV-SAAS-00043,SET-SAAS-00043,BNK-SAAS-00043,UTRSAAS2026080000043,40770.00,40770.00,40770.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00044,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00044,INV-SAAS-00044,SET-SAAS-00044,BNK-SAAS-00044,UTRSAAS2026080000044,41705.00,41705.00,41705.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00045,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00045,INV-SAAS-00045,SET-SAAS-00045,BNK-SAAS-00045,UTRSAAS2026080000045,42640.00,42640.00,42640.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00046,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00046,INV-SAAS-00046,SET-SAAS-00046,BNK-SAAS-00046,UTRSAAS2026080000046,43575.00,43575.00,43575.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00047,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00047,INV-SAAS-00047,SET-SAAS-00047,BNK-SAAS-00047,UTRSAAS2026080000047,44510.00,44510.00,44510.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00048,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00048,INV-SAAS-00048,SET-SAAS-00048,BNK-SAAS-00048,UTRSAAS2026080000048,45445.00,45445.00,45445.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00049,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00049,INV-SAAS-00049,SET-SAAS-00049,BNK-SAAS-00049,UTRSAAS2026080000049,46380.00,46380.00,46380.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00050,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00050,INV-SAAS-00050,SET-SAAS-00050,BNK-SAAS-00050,UTRSAAS2026080000050,47315.00,47315.00,47315.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00051,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00051,INV-SAAS-00051,SET-SAAS-00051,BNK-SAAS-00051,UTRSAAS2026080000051,48250.00,48250.00,48250.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00052,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00052,INV-SAAS-00052,SET-SAAS-00052,BNK-SAAS-00052,UTRSAAS2026080000052,49185.00,49185.00,49185.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00053,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00053,INV-SAAS-00053,SET-SAAS-00053,BNK-SAAS-00053,UTRSAAS2026080000053,50120.00,50120.00,50120.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00054,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00054,INV-SAAS-00054,SET-SAAS-00054,BNK-SAAS-00054,UTRSAAS2026080000054,51055.00,51055.00,51055.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00055,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00055,INV-SAAS-00055,SET-SAAS-00055,BNK-SAAS-00055,UTRSAAS2026080000055,51990.00,51990.00,51990.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00056,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00056,INV-SAAS-00056,SET-SAAS-00056,BNK-SAAS-00056,UTRSAAS2026080000056,52925.00,52925.00,52925.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00057,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00057,INV-SAAS-00057,SET-SAAS-00057,BNK-SAAS-00057,UTRSAAS2026080000057,53860.00,53860.00,53860.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00058,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00058,INV-SAAS-00058,SET-SAAS-00058,BNK-SAAS-00058,UTRSAAS2026080000058,54795.00,54795.00,54795.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00059,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00059,INV-SAAS-00059,SET-SAAS-00059,BNK-SAAS-00059,UTRSAAS2026080000059,55730.00,55730.00,55730.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00060,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00060,INV-SAAS-00060,SET-SAAS-00060,BNK-SAAS-00060,UTRSAAS2026080000060,56665.00,56665.00,56665.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00061,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00061,INV-SAAS-00061,SET-SAAS-00061,BNK-SAAS-00061,UTRSAAS2026080000061,57600.00,57600.00,57600.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00062,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00062,INV-SAAS-00062,SET-SAAS-00062,BNK-SAAS-00062,UTRSAAS2026080000062,58535.00,58535.00,58535.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00063,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00063,INV-SAAS-00063,SET-SAAS-00063,BNK-SAAS-00063,UTRSAAS2026080000063,59470.00,59470.00,59470.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00064,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00064,INV-SAAS-00064,SET-SAAS-00064,BNK-SAAS-00064,UTRSAAS2026080000064,60405.00,60405.00,60405.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00065,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00065,INV-SAAS-00065,SET-SAAS-00065,BNK-SAAS-00065,UTRSAAS2026080000065,61340.00,61340.00,61340.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00066,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00066,INV-SAAS-00066,SET-SAAS-00066,BNK-SAAS-00066,UTRSAAS2026080000066,62275.00,62275.00,62275.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00067,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00067,INV-SAAS-00067,SET-SAAS-00067,BNK-SAAS-00067,UTRSAAS2026080000067,63210.00,63210.00,63210.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00068,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00068,INV-SAAS-00068,SET-SAAS-00068,BNK-SAAS-00068,UTRSAAS2026080000068,64145.00,64145.00,64145.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00069,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00069,INV-SAAS-00069,SET-SAAS-00069,BNK-SAAS-00069,UTRSAAS2026080000069,65080.00,65080.00,65080.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00070,saas,exact_match,rule,exact_order_id,ORD-SAAS-EX-00070,INV-SAAS-00070,SET-SAAS-00070,BNK-SAAS-00070,UTRSAAS2026080000070,66015.00,66015.00,66015.00,"Exact match across order ID, UTR, and amount for CloudStack Global SaaS Solutions.",,
SCENARIO-SAAS-00071,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00071,INV-SAAS-00071,SET-SAAS-00071,BNK-SAAS-00071,UTRSAAS2026080000071,10850.00,10611.30,10611.30,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00072,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00072,INV-SAAS-00072,SET-SAAS-00072,BNK-SAAS-00072,UTRSAAS2026080000072,11785.00,11525.73,11525.73,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00073,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00073,INV-SAAS-00073,SET-SAAS-00073,BNK-SAAS-00073,UTRSAAS2026080000073,12720.00,12440.16,12440.16,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00074,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00074,INV-SAAS-00074,SET-SAAS-00074,BNK-SAAS-00074,UTRSAAS2026080000074,13655.00,13354.59,13354.59,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00075,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00075,INV-SAAS-00075,SET-SAAS-00075,BNK-SAAS-00075,UTRSAAS2026080000075,14590.00,14269.02,14269.02,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00076,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00076,INV-SAAS-00076,SET-SAAS-00076,BNK-SAAS-00076,UTRSAAS2026080000076,15525.00,15183.45,15183.45,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00077,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00077,INV-SAAS-00077,SET-SAAS-00077,BNK-SAAS-00077,UTRSAAS2026080000077,16460.00,16097.88,16097.88,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00078,saas,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-FEE-00078,INV-SAAS-00078,SET-SAAS-00078,BNK-SAAS-00078,UTRSAAS2026080000078,17395.00,17012.31,17012.31,MDR fee deduction of 2.2% matching schedule.,,
SCENARIO-SAAS-00079,saas,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-GST-00079,INV-SAAS-00079,SET-SAAS-00079,BNK-SAAS-00079,UTRSAAS2026080000079,20200.00,19675.61,19675.61,Combined Fee and 18.0% GST deduction.,,
SCENARIO-SAAS-00080,saas,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-GST-00080,INV-SAAS-00080,SET-SAAS-00080,BNK-SAAS-00080,UTRSAAS2026080000080,21135.00,20586.34,20586.34,Combined Fee and 18.0% GST deduction.,,
SCENARIO-SAAS-00081,saas,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-GST-00081,INV-SAAS-00081,SET-SAAS-00081,BNK-SAAS-00081,UTRSAAS2026080000081,22070.00,21497.06,21497.06,Combined Fee and 18.0% GST deduction.,,
SCENARIO-SAAS-00082,saas,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-GST-00082,INV-SAAS-00082,SET-SAAS-00082,BNK-SAAS-00082,UTRSAAS2026080000082,23005.00,22407.79,22407.79,Combined Fee and 18.0% GST deduction.,,
SCENARIO-SAAS-00083,saas,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-GST-00083,INV-SAAS-00083,SET-SAAS-00083,BNK-SAAS-00083,UTRSAAS2026080000083,23940.00,23318.52,23318.52,Combined Fee and 18.0% GST deduction.,,
SCENARIO-SAAS-00084,saas,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-TDS-00084,INV-SAAS-00084,SET-SAAS-00084,BNK-SAAS-00084,UTRSAAS2026080000084,29550.00,28487.38,28487.38,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-SAAS-00085,saas,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-TDS-00085,INV-SAAS-00085,SET-SAAS-00085,BNK-SAAS-00085,UTRSAAS2026080000085,30485.00,29388.76,29388.76,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-SAAS-00086,saas,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-SAAS-TDS-00086,INV-SAAS-00086,SET-SAAS-00086,BNK-SAAS-00086,UTRSAAS2026080000086,31420.00,30290.14,30290.14,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-SAAS-00087,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00087,INV-SAAS-00087,SET-SAAS-00087,BNK-SAAS-00087,UTRSAAS2026080000087,38900.00,38870.00,38870.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00088,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00088,INV-SAAS-00088,SET-SAAS-00088,BNK-SAAS-00088,UTRSAAS2026080000088,39835.00,39790.00,39790.00,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00089,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00089,INV-SAAS-00089,SET-SAAS-00089,BNK-SAAS-00089,UTRSAAS2026080000089,40770.00,40710.00,40710.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00090,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00090,INV-SAAS-00090,SET-SAAS-00090,BNK-SAAS-00090,UTRSAAS2026080000090,41705.00,41630.00,41630.00,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00091,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00091,INV-SAAS-00091,SET-SAAS-00091,BNK-SAAS-00091,UTRSAAS2026080000091,42640.00,42550.00,42550.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00092,saas,ai_verified_custom_fee,ai,,ORD-SAAS-AI-00092,INV-SAAS-00092,SET-SAAS-00092,BNK-SAAS-00092,UTRSAAS2026080000092,43575.00,43545.00,43545.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-SAAS-00093,saas,settlement_delay,exception,,ORD-SAAS-EXC-00093,INV-SAAS-00093,SET-SAAS-00093,BNK-SAAS-00093,UTRSAAS2026080000093,48250.00,48250.00,48250.00,Exception: Settlement delay beyond standard 2-day window.,,settlement_delay
SCENARIO-SAAS-00094,saas,settlement_delay,exception,,ORD-SAAS-EXC-00094,INV-SAAS-00094,SET-SAAS-00094,BNK-SAAS-00094,UTRSAAS2026080000094,49185.00,49185.00,49185.00,Exception: Settlement delay beyond standard 2-day window.,,settlement_delay
