scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-RETA-00029,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00029,INV-RETA-00029,SET-RETA-00029,BNK-RETA-00029,UTRRETA2026080000029,9284.00,9284.00,9284.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00030,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00030,INV-RETA-00030,SET-RETA-00030,BNK-RETA-00030,UTRRETA2026080000030,9599.50,9599.50,9599.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00031,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00031,INV-RETA-00031,SET-RETA-00031,BNK-RETA-00031,UTRRETA2026080000031,9915.00,9915.00,9915.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00032,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00032,INV-RETA-00032,SET-RETA-00032,BNK-RETA-00032,UTRRETA2026080000032,10230.50,10230.50,10230.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00033,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00033,INV-RETA-00033,SET-RETA-00033,BNK-RETA-00033,UTRRETA2026080000033,10546.00,10546.00,10546.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00034,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00034,INV-RETA-00034,SET-RETA-00034,BNK-RETA-00034,UTRRETA2026080000034,10861.50,10861.50,10861.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00035,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00035,INV-RETA-00035,SET-RETA-00035,BNK-RETA-00035,UTRRETA2026080000035,11177.00,11177.00,11177.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00036,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00036,INV-RETA-00036,SET-RETA-00036,BNK-RETA-00036,UTRRETA2026080000036,11492.50,11492.50,11492.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00037,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00037,INV-RETA-00037,SET-RETA-00037,BNK-RETA-00037,UTRRETA2026080000037,11808.00,11808.00,11808.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00038,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00038,INV-RETA-00038,SET-RETA-00038,BNK-RETA-00038,UTRRETA2026080000038,12123.50,12123.50,12123.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00039,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00039,INV-RETA-00039,SET-RETA-00039,BNK-RETA-00039,UTRRETA2026080000039,12439.00,12439.00,12439.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00040,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00040,INV-RETA-00040,SET-RETA-00040,BNK-RETA-00040,UTRRETA2026080000040,12754.50,12754.50,12754.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00041,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00041,INV-RETA-00041,SET-RETA-00041,BNK-RETA-00041,UTRRETA2026080000041,13070.00,13070.00,13070.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00042,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00042,INV-RETA-00042,SET-RETA-00042,BNK-RETA-00042,UTRRETA2026080000042,13385.50,13385.50,13385.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00043,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00043,INV-RETA-00043,SET-RETA-00043,BNK-RETA-00043,UTRRETA2026080000043,13701.00,13701.00,13701.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00044,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00044,INV-RETA-00044,SET-RETA-00044,BNK-RETA-00044,UTRRETA2026080000044,14016.50,14016.50,14016.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00045,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00045,INV-RETA-00045,SET-RETA-00045,BNK-RETA-00045,UTRRETA2026080000045,14332.00,14332.00,14332.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00046,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00046,INV-RETA-00046,SET-RETA-00046,BNK-RETA-00046,UTRRETA2026080000046,14647.50,14647.50,14647.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00047,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00047,INV-RETA-00047,SET-RETA-00047,BNK-RETA-00047,UTRRETA2026080000047,14963.00,14963.00,14963.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00048,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00048,INV-RETA-00048,SET-RETA-00048,BNK-RETA-00048,UTRRETA2026080000048,15278.50,15278.50,15278.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00049,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00049,INV-RETA-00049,SET-RETA-00049,BNK-RETA-00049,UTRRETA2026080000049,15594.00,15594.00,15594.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00050,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00050,INV-RETA-00050,SET-RETA-00050,BNK-RETA-00050,UTRRETA2026080000050,15909.50,15909.50,15909.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00051,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00051,INV-RETA-00051,SET-RETA-00051,BNK-RETA-00051,UTRRETA2026080000051,16225.00,16225.00,16225.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00052,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00052,INV-RETA-00052,SET-RETA-00052,BNK-RETA-00052,UTRRETA2026080000052,16540.50,16540.50,16540.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00053,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00053,INV-RETA-00053,SET-RETA-00053,BNK-RETA-00053,UTRRETA2026080000053,16856.00,16856.00,16856.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00054,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00054,INV-RETA-00054,SET-RETA-00054,BNK-RETA-00054,UTRRETA2026080000054,17171.50,17171.50,17171.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00055,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00055,INV-RETA-00055,SET-RETA-00055,BNK-RETA-00055,UTRRETA2026080000055,17487.00,17487.00,17487.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00056,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00056,INV-RETA-00056,SET-RETA-00056,BNK-RETA-00056,UTRRETA2026080000056,17802.50,17802.50,17802.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00057,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00057,INV-RETA-00057,SET-RETA-00057,BNK-RETA-00057,UTRRETA2026080000057,18118.00,18118.00,18118.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00058,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00058,INV-RETA-00058,SET-RETA-00058,BNK-RETA-00058,UTRRETA2026080000058,18433.50,18433.50,18433.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00059,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00059,INV-RETA-00059,SET-RETA-00059,BNK-RETA-00059,UTRRETA2026080000059,18749.00,18749.00,18749.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00060,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00060,INV-RETA-00060,SET-RETA-00060,BNK-RETA-00060,UTRRETA2026080000060,19064.50,19064.50,19064.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00061,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00061,INV-RETA-00061,SET-RETA-00061,BNK-RETA-00061,UTRRETA2026080000061,19380.00,19380.00,19380.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00062,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00062,INV-RETA-00062,SET-RETA-00062,BNK-RETA-00062,UTRRETA2026080000062,19695.50,19695.50,19695.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00063,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00063,INV-RETA-00063,SET-RETA-00063,BNK-RETA-00063,UTRRETA2026080000063,20011.00,20011.00,20011.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00064,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00064,INV-RETA-00064,SET-RETA-00064,BNK-RETA-00064,UTRRETA2026080000064,20326.50,20326.50,20326.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00065,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00065,INV-RETA-00065,SET-RETA-00065,BNK-RETA-00065,UTRRETA2026080000065,20642.00,20642.00,20642.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00066,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00066,INV-RETA-00066,SET-RETA-00066,BNK-RETA-00066,UTRRETA2026080000066,20957.50,20957.50,20957.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00067,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00067,INV-RETA-00067,SET-RETA-00067,BNK-RETA-00067,UTRRETA2026080000067,21273.00,21273.00,21273.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00068,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00068,INV-RETA-00068,SET-RETA-00068,BNK-RETA-00068,UTRRETA2026080000068,21588.50,21588.50,21588.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00069,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00069,INV-RETA-00069,SET-RETA-00069,BNK-RETA-00069,UTRRETA2026080000069,21904.00,21904.00,21904.00,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00070,retail,exact_match,rule,exact_order_id,ORD-RETA-EX-00070,INV-RETA-00070,SET-RETA-00070,BNK-RETA-00070,UTRRETA2026080000070,22219.50,22219.50,22219.50,"Exact match across order ID, UTR, and amount for MetroMart Omnichannel Retail.",,
SCENARIO-RETA-00071,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00071,INV-RETA-00071,SET-RETA-00071,BNK-RETA-00071,UTRRETA2026080000071,3605.00,3532.90,3532.90,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00072,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00072,INV-RETA-00072,SET-RETA-00072,BNK-RETA-00072,UTRRETA2026080000072,3920.50,3842.09,3842.09,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00073,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00073,INV-RETA-00073,SET-RETA-00073,BNK-RETA-00073,UTRRETA2026080000073,4236.00,4151.28,4151.28,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00074,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00074,INV-RETA-00074,SET-RETA-00074,BNK-RETA-00074,UTRRETA2026080000074,4551.50,4460.47,4460.47,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00075,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00075,INV-RETA-00075,SET-RETA-00075,BNK-RETA-00075,UTRRETA2026080000075,4867.00,4769.66,4769.66,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00076,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00076,INV-RETA-00076,SET-RETA-00076,BNK-RETA-00076,UTRRETA2026080000076,5182.50,5078.85,5078.85,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00077,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00077,INV-RETA-00077,SET-RETA-00077,BNK-RETA-00077,UTRRETA2026080000077,5498.00,5388.04,5388.04,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00078,retail,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-FEE-00078,INV-RETA-00078,SET-RETA-00078,BNK-RETA-00078,UTRRETA2026080000078,5813.50,5697.23,5697.23,MDR fee deduction of 2.0% matching schedule.,,
SCENARIO-RETA-00079,retail,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-GST-00079,INV-RETA-00079,SET-RETA-00079,BNK-RETA-00079,UTRRETA2026080000079,6760.00,6600.46,6600.46,Combined Fee and 18.0% GST deduction.,,
SCENARIO-RETA-00080,retail,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-GST-00080,INV-RETA-00080,SET-RETA-00080,BNK-RETA-00080,UTRRETA2026080000080,7075.50,6908.52,6908.52,Combined Fee and 18.0% GST deduction.,,
SCENARIO-RETA-00081,retail,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-GST-00081,INV-RETA-00081,SET-RETA-00081,BNK-RETA-00081,UTRRETA2026080000081,7391.00,7216.57,7216.57,Combined Fee and 18.0% GST deduction.,,
SCENARIO-RETA-00082,retail,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-GST-00082,INV-RETA-00082,SET-RETA-00082,BNK-RETA-00082,UTRRETA2026080000082,7706.50,7524.63,7524.63,Combined Fee and 18.0% GST deduction.,,
SCENARIO-RETA-00083,retail,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-GST-00083,INV-RETA-00083,SET-RETA-00083,BNK-RETA-00083,UTRRETA2026080000083,8022.00,7832.68,7832.68,Combined Fee and 18.0% GST deduction.,,
SCENARIO-RETA-00084,retail,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-TDS-00084,INV-RETA-00084,SET-RETA-00084,BNK-RETA-00084,UTRRETA2026080000084,9915.00,9581.86,9581.86,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-RETA-00085,retail,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-TDS-00085,INV-RETA-00085,SET-RETA-00085,BNK-RETA-00085,UTRRETA2026080000085,10230.50,9886.75,9886.75,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-RETA-00086,retail,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-RETA-TDS-00086,INV-RETA-00086,SET-RETA-00086,BNK-RETA-00086,UTRRETA2026080000086,10546.00,10191.65,10191.65,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-RETA-00087,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00087,INV-RETA-00087,SET-RETA-00087,BNK-RETA-00087,UTRRETA2026080000087,13070.00,13040.00,13040.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00088,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00088,INV-RETA-00088,SET-RETA-00088,BNK-RETA-00088,UTRRETA2026080000088,13385.50,13340.50,13340.50,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00089,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00089,INV-RETA-00089,SET-RETA-00089,BNK-RETA-00089,UTRRETA2026080000089,13701.00,13641.00,13641.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00090,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00090,INV-RETA-00090,SET-RETA-00090,BNK-RETA-00090,UTRRETA2026080000090,14016.50,13941.50,13941.50,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00091,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00091,INV-RETA-00091,SET-RETA-00091,BNK-RETA-00091,UTRRETA2026080000091,14332.00,14242.00,14242.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00092,retail,ai_verified_custom_fee,ai,,ORD-RETA-AI-00092,INV-RETA-00092,SET-RETA-00092,BNK-RETA-00092,UTRRETA2026080000092,14647.50,14617.50,14617.50,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-RETA-00093,retail,settlement_delay,exception,,ORD-RETA-EXC-00093,INV-RETA-00093,SET-RETA-00093,BNK-RETA-00093,UTRRETA2026080000093,16225.00,16225.00,16225.00,Exception: Settlement delay beyond standard 2-day window.,,settlement_delay
SCENARIO-RETA-00094,retail,duplicate_invoice,exception,,ORD-RETA-EXC-00094,INV-RETA-00094,SET-RETA-00094,BNK-RETA-00094,UTRRETA2026080000094,16540.50,16540.50,16540.50,Exception: Duplicate invoice shares identical order ID.,,duplicate_invoice
SCENARIO-RETA-00095,retail,refund,exception,,ORD-RETA-EXC-00095,INV-RETA-00095,SET-RETA-00095,BNK-RETA-00095,UTRRETA2026080000095,16856.00,-16856.00,-16856.00,Exception: Customer refund debit offset.,,refund_pending
SCENARIO-RETA-00096,retail,settlement_delay,exception,,ORD-RETA-EXC-00096,INV-RETA-00096,SET-RETA-00096,BNK-RETA-00096,UTRRETA2026080000096,17171.50,17171.50,17171.50,Exception: Settlement delay beyond standard 2-day window.,,settlement_delay
SCENARIO-RETA-00097,retail,settlement_delay,exception,,ORD-RETA-EXC-00097,INV-RETA-00097,SET-RETA-00097,BNK-RETA-00097,UTRRETA2026080000097,17487.00,17487.00,17487.00,Exception: Settlement delay beyond standard 2-day window.,,settlement_delay
SCENARIO-RETA-00098,retail,duplicate_invoice,exception,,ORD-RETA-EXC-00098,INV-RETA-00098,SET-RETA-00098,BNK-RETA-00098,UTRRETA2026080000098,17802.50,17802.50,17802.50,Exception: Duplicate invoice shares identical order ID.,,duplicate_invoice
SCENARIO-RETA-00099,retail,refund,exception,,ORD-RETA-EXC-00099,INV-RETA-00099,SET-RETA-00099,BNK-RETA-00099,UTRRETA2026080000099,18118.00,-18118.00,-18118.00,Exception: Customer refund debit offset.,,refund_pending
