scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-REST-00011,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00011,INV-REST-00011,SET-REST-00011,BNK-REST-00011,UTRREST2026080000011,1075.00,1075.00,1075.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00012,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00012,INV-REST-00012,SET-REST-00012,BNK-REST-00012,UTRREST2026080000012,1157.50,1157.50,1157.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00013,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00013,INV-REST-00013,SET-REST-00013,BNK-REST-00013,UTRREST2026080000013,1240.00,1240.00,1240.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00014,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00014,INV-REST-00014,SET-REST-00014,BNK-REST-00014,UTRREST2026080000014,1322.50,1322.50,1322.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00015,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00015,INV-REST-00015,SET-REST-00015,BNK-REST-00015,UTRREST2026080000015,1405.00,1405.00,1405.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00016,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00016,INV-REST-00016,SET-REST-00016,BNK-REST-00016,UTRREST2026080000016,1487.50,1487.50,1487.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00017,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00017,INV-REST-00017,SET-REST-00017,BNK-REST-00017,UTRREST2026080000017,1570.00,1570.00,1570.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00018,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00018,INV-REST-00018,SET-REST-00018,BNK-REST-00018,UTRREST2026080000018,1652.50,1652.50,1652.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00019,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00019,INV-REST-00019,SET-REST-00019,BNK-REST-00019,UTRREST2026080000019,1735.00,1735.00,1735.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00020,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00020,INV-REST-00020,SET-REST-00020,BNK-REST-00020,UTRREST2026080000020,1817.50,1817.50,1817.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00021,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00021,INV-REST-00021,SET-REST-00021,BNK-REST-00021,UTRREST2026080000021,1900.00,1900.00,1900.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00022,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00022,INV-REST-00022,SET-REST-00022,BNK-REST-00022,UTRREST2026080000022,1982.50,1982.50,1982.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00023,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00023,INV-REST-00023,SET-REST-00023,BNK-REST-00023,UTRREST2026080000023,2065.00,2065.00,2065.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00024,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00024,INV-REST-00024,SET-REST-00024,BNK-REST-00024,UTRREST2026080000024,2147.50,2147.50,2147.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00025,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00025,INV-REST-00025,SET-REST-00025,BNK-REST-00025,UTRREST2026080000025,2230.00,2230.00,2230.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00026,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00026,INV-REST-00026,SET-REST-00026,BNK-REST-00026,UTRREST2026080000026,2312.50,2312.50,2312.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00027,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00027,INV-REST-00027,SET-REST-00027,BNK-REST-00027,UTRREST2026080000027,2395.00,2395.00,2395.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00028,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00028,INV-REST-00028,SET-REST-00028,BNK-REST-00028,UTRREST2026080000028,2477.50,2477.50,2477.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00029,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00029,INV-REST-00029,SET-REST-00029,BNK-REST-00029,UTRREST2026080000029,2560.00,2560.00,2560.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00030,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00030,INV-REST-00030,SET-REST-00030,BNK-REST-00030,UTRREST2026080000030,2642.50,2642.50,2642.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00031,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00031,INV-REST-00031,SET-REST-00031,BNK-REST-00031,UTRREST2026080000031,2725.00,2725.00,2725.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00032,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00032,INV-REST-00032,SET-REST-00032,BNK-REST-00032,UTRREST2026080000032,2807.50,2807.50,2807.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00033,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00033,INV-REST-00033,SET-REST-00033,BNK-REST-00033,UTRREST2026080000033,2890.00,2890.00,2890.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00034,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00034,INV-REST-00034,SET-REST-00034,BNK-REST-00034,UTRREST2026080000034,2972.50,2972.50,2972.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00035,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00035,INV-REST-00035,SET-REST-00035,BNK-REST-00035,UTRREST2026080000035,3055.00,3055.00,3055.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00036,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00036,INV-REST-00036,SET-REST-00036,BNK-REST-00036,UTRREST2026080000036,3137.50,3137.50,3137.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00037,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00037,INV-REST-00037,SET-REST-00037,BNK-REST-00037,UTRREST2026080000037,3220.00,3220.00,3220.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00038,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00038,INV-REST-00038,SET-REST-00038,BNK-REST-00038,UTRREST2026080000038,3302.50,3302.50,3302.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00039,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00039,INV-REST-00039,SET-REST-00039,BNK-REST-00039,UTRREST2026080000039,3385.00,3385.00,3385.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00040,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00040,INV-REST-00040,SET-REST-00040,BNK-REST-00040,UTRREST2026080000040,3467.50,3467.50,3467.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00041,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00041,INV-REST-00041,SET-REST-00041,BNK-REST-00041,UTRREST2026080000041,3550.00,3550.00,3550.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00042,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00042,INV-REST-00042,SET-REST-00042,BNK-REST-00042,UTRREST2026080000042,3632.50,3632.50,3632.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00043,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00043,INV-REST-00043,SET-REST-00043,BNK-REST-00043,UTRREST2026080000043,3715.00,3715.00,3715.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00044,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00044,INV-REST-00044,SET-REST-00044,BNK-REST-00044,UTRREST2026080000044,3797.50,3797.50,3797.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00045,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00045,INV-REST-00045,SET-REST-00045,BNK-REST-00045,UTRREST2026080000045,3880.00,3880.00,3880.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00046,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00046,INV-REST-00046,SET-REST-00046,BNK-REST-00046,UTRREST2026080000046,3962.50,3962.50,3962.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00047,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00047,INV-REST-00047,SET-REST-00047,BNK-REST-00047,UTRREST2026080000047,4045.00,4045.00,4045.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00048,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00048,INV-REST-00048,SET-REST-00048,BNK-REST-00048,UTRREST2026080000048,4127.50,4127.50,4127.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00049,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00049,INV-REST-00049,SET-REST-00049,BNK-REST-00049,UTRREST2026080000049,4210.00,4210.00,4210.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00050,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00050,INV-REST-00050,SET-REST-00050,BNK-REST-00050,UTRREST2026080000050,4292.50,4292.50,4292.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00051,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00051,INV-REST-00051,SET-REST-00051,BNK-REST-00051,UTRREST2026080000051,4375.00,4375.00,4375.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00052,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00052,INV-REST-00052,SET-REST-00052,BNK-REST-00052,UTRREST2026080000052,4457.50,4457.50,4457.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00053,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00053,INV-REST-00053,SET-REST-00053,BNK-REST-00053,UTRREST2026080000053,4540.00,4540.00,4540.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00054,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00054,INV-REST-00054,SET-REST-00054,BNK-REST-00054,UTRREST2026080000054,4622.50,4622.50,4622.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00055,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00055,INV-REST-00055,SET-REST-00055,BNK-REST-00055,UTRREST2026080000055,4705.00,4705.00,4705.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00056,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00056,INV-REST-00056,SET-REST-00056,BNK-REST-00056,UTRREST2026080000056,4787.50,4787.50,4787.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00057,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00057,INV-REST-00057,SET-REST-00057,BNK-REST-00057,UTRREST2026080000057,4870.00,4870.00,4870.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00058,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00058,INV-REST-00058,SET-REST-00058,BNK-REST-00058,UTRREST2026080000058,4952.50,4952.50,4952.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00059,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00059,INV-REST-00059,SET-REST-00059,BNK-REST-00059,UTRREST2026080000059,5035.00,5035.00,5035.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00060,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00060,INV-REST-00060,SET-REST-00060,BNK-REST-00060,UTRREST2026080000060,5117.50,5117.50,5117.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00061,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00061,INV-REST-00061,SET-REST-00061,BNK-REST-00061,UTRREST2026080000061,5200.00,5200.00,5200.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00062,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00062,INV-REST-00062,SET-REST-00062,BNK-REST-00062,UTRREST2026080000062,5282.50,5282.50,5282.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00063,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00063,INV-REST-00063,SET-REST-00063,BNK-REST-00063,UTRREST2026080000063,5365.00,5365.00,5365.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00064,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00064,INV-REST-00064,SET-REST-00064,BNK-REST-00064,UTRREST2026080000064,5447.50,5447.50,5447.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00065,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00065,INV-REST-00065,SET-REST-00065,BNK-REST-00065,UTRREST2026080000065,5530.00,5530.00,5530.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00066,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00066,INV-REST-00066,SET-REST-00066,BNK-REST-00066,UTRREST2026080000066,5612.50,5612.50,5612.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00067,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00067,INV-REST-00067,SET-REST-00067,BNK-REST-00067,UTRREST2026080000067,5695.00,5695.00,5695.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00068,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00068,INV-REST-00068,SET-REST-00068,BNK-REST-00068,UTRREST2026080000068,5777.50,5777.50,5777.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00069,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00069,INV-REST-00069,SET-REST-00069,BNK-REST-00069,UTRREST2026080000069,5860.00,5860.00,5860.00,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00070,restaurant,exact_match,rule,exact_order_id,ORD-REST-EX-00070,INV-REST-00070,SET-REST-00070,BNK-REST-00070,UTRREST2026080000070,5942.50,5942.50,5942.50,"Exact match across order ID, UTR, and amount for SpiceRoute Hospitality & Dine-in.",,
SCENARIO-REST-00071,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00071,INV-REST-00071,SET-REST-00071,BNK-REST-00071,UTRREST2026080000071,1075.00,1058.87,1058.87,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00072,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00072,INV-REST-00072,SET-REST-00072,BNK-REST-00072,UTRREST2026080000072,1157.50,1140.14,1140.14,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00073,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00073,INV-REST-00073,SET-REST-00073,BNK-REST-00073,UTRREST2026080000073,1240.00,1221.40,1221.40,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00074,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00074,INV-REST-00074,SET-REST-00074,BNK-REST-00074,UTRREST2026080000074,1322.50,1302.66,1302.66,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00075,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00075,INV-REST-00075,SET-REST-00075,BNK-REST-00075,UTRREST2026080000075,1405.00,1383.92,1383.92,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00076,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00076,INV-REST-00076,SET-REST-00076,BNK-REST-00076,UTRREST2026080000076,1487.50,1465.19,1465.19,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00077,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00077,INV-REST-00077,SET-REST-00077,BNK-REST-00077,UTRREST2026080000077,1570.00,1546.45,1546.45,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00078,restaurant,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-FEE-00078,INV-REST-00078,SET-REST-00078,BNK-REST-00078,UTRREST2026080000078,1652.50,1627.71,1627.71,MDR fee deduction of 1.5% matching schedule.,,
SCENARIO-REST-00079,restaurant,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-GST-00079,INV-REST-00079,SET-REST-00079,BNK-REST-00079,UTRREST2026080000079,1900.00,1866.37,1866.37,Combined Fee and 18.0% GST deduction.,,
SCENARIO-REST-00080,restaurant,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-GST-00080,INV-REST-00080,SET-REST-00080,BNK-REST-00080,UTRREST2026080000080,1982.50,1947.41,1947.41,Combined Fee and 18.0% GST deduction.,,
SCENARIO-REST-00081,restaurant,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-GST-00081,INV-REST-00081,SET-REST-00081,BNK-REST-00081,UTRREST2026080000081,2065.00,2028.44,2028.44,Combined Fee and 18.0% GST deduction.,,
SCENARIO-REST-00082,restaurant,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-GST-00082,INV-REST-00082,SET-REST-00082,BNK-REST-00082,UTRREST2026080000082,2147.50,2109.49,2109.49,Combined Fee and 18.0% GST deduction.,,
SCENARIO-REST-00083,restaurant,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-GST-00083,INV-REST-00083,SET-REST-00083,BNK-REST-00083,UTRREST2026080000083,2230.00,2190.53,2190.53,Combined Fee and 18.0% GST deduction.,,
SCENARIO-REST-00084,restaurant,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-TDS-00084,INV-REST-00084,SET-REST-00084,BNK-REST-00084,UTRREST2026080000084,2725.00,2649.51,2649.51,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-REST-00085,restaurant,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-TDS-00085,INV-REST-00085,SET-REST-00085,BNK-REST-00085,UTRREST2026080000085,2807.50,2729.73,2729.73,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-REST-00086,restaurant,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-REST-TDS-00086,INV-REST-00086,SET-REST-00086,BNK-REST-00086,UTRREST2026080000086,2890.00,2809.95,2809.95,Full statutory deductions including Section 194 TDS (1.0%).,,
SCENARIO-REST-00087,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00087,INV-REST-00087,SET-REST-00087,BNK-REST-00087,UTRREST2026080000087,3550.00,3520.00,3520.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00088,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00088,INV-REST-00088,SET-REST-00088,BNK-REST-00088,UTRREST2026080000088,3632.50,3587.50,3587.50,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00089,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00089,INV-REST-00089,SET-REST-00089,BNK-REST-00089,UTRREST2026080000089,3715.00,3655.00,3655.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00090,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00090,INV-REST-00090,SET-REST-00090,BNK-REST-00090,UTRREST2026080000090,3797.50,3722.50,3722.50,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00091,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00091,INV-REST-00091,SET-REST-00091,BNK-REST-00091,UTRREST2026080000091,3880.00,3790.00,3790.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00092,restaurant,ai_verified_custom_fee,ai,,ORD-REST-AI-00092,INV-REST-00092,SET-REST-00092,BNK-REST-00092,UTRREST2026080000092,3962.50,3932.50,3932.50,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-REST-00093,restaurant,settlement_delay,exception,,ORD-REST-EXC-00093,INV-REST-00093,SET-REST-00093,BNK-REST-00093,UTRREST2026080000093,4375.00,4375.00,4375.00,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00094,restaurant,settlement_delay,exception,,ORD-REST-EXC-00094,INV-REST-00094,SET-REST-00094,BNK-REST-00094,UTRREST2026080000094,4457.50,4457.50,4457.50,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00095,restaurant,settlement_delay,exception,,ORD-REST-EXC-00095,INV-REST-00095,SET-REST-00095,BNK-REST-00095,UTRREST2026080000095,4540.00,4540.00,4540.00,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00096,restaurant,duplicate_invoice,exception,,ORD-REST-EXC-00096,INV-REST-00096,SET-REST-00096,BNK-REST-00096,UTRREST2026080000096,4622.50,4622.50,4622.50,Exception: Duplicate invoice shares identical order ID.,,duplicate_invoice
SCENARIO-REST-00097,restaurant,settlement_delay,exception,,ORD-REST-EXC-00097,INV-REST-00097,SET-REST-00097,BNK-REST-00097,UTRREST2026080000097,4705.00,4705.00,4705.00,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00098,restaurant,settlement_delay,exception,,ORD-REST-EXC-00098,INV-REST-00098,SET-REST-00098,BNK-REST-00098,UTRREST2026080000098,4787.50,4787.50,4787.50,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00099,restaurant,settlement_delay,exception,,ORD-REST-EXC-00099,INV-REST-00099,SET-REST-00099,BNK-REST-00099,UTRREST2026080000099,4870.00,4870.00,4870.00,Exception: Settlement delay beyond standard 1-day window.,,settlement_delay
SCENARIO-REST-00100,restaurant,duplicate_invoice,exception,,ORD-REST-EXC-00100,INV-REST-00100,SET-REST-00100,BNK-REST-00100,UTRREST2026080000100,4952.50,4952.50,4952.50,Exception: Duplicate invoice shares identical order ID.,,duplicate_invoice
