scenario_id,merchant_type,category,expected_resolution,expected_rule,order_id,invoice_id,settlement_id,bank_txn_id,reference_number,invoice_amount,settlement_amount,bank_amount,explanation,likely_reason,exception_category
SCENARIO-LOGI-00014,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00014,INV-LOGI-00014,SET-LOGI-00014,BNK-LOGI-00014,UTRLOGI2026080000014,2709.50,2709.50,2709.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00015,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00015,INV-LOGI-00015,SET-LOGI-00015,BNK-LOGI-00015,UTRLOGI2026080000015,2891.00,2891.00,2891.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00016,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00016,INV-LOGI-00016,SET-LOGI-00016,BNK-LOGI-00016,UTRLOGI2026080000016,3072.50,3072.50,3072.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00017,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00017,INV-LOGI-00017,SET-LOGI-00017,BNK-LOGI-00017,UTRLOGI2026080000017,3254.00,3254.00,3254.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00018,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00018,INV-LOGI-00018,SET-LOGI-00018,BNK-LOGI-00018,UTRLOGI2026080000018,3435.50,3435.50,3435.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00019,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00019,INV-LOGI-00019,SET-LOGI-00019,BNK-LOGI-00019,UTRLOGI2026080000019,3617.00,3617.00,3617.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00020,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00020,INV-LOGI-00020,SET-LOGI-00020,BNK-LOGI-00020,UTRLOGI2026080000020,3798.50,3798.50,3798.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00021,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00021,INV-LOGI-00021,SET-LOGI-00021,BNK-LOGI-00021,UTRLOGI2026080000021,3980.00,3980.00,3980.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00022,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00022,INV-LOGI-00022,SET-LOGI-00022,BNK-LOGI-00022,UTRLOGI2026080000022,4161.50,4161.50,4161.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00023,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00023,INV-LOGI-00023,SET-LOGI-00023,BNK-LOGI-00023,UTRLOGI2026080000023,4343.00,4343.00,4343.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00024,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00024,INV-LOGI-00024,SET-LOGI-00024,BNK-LOGI-00024,UTRLOGI2026080000024,4524.50,4524.50,4524.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00025,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00025,INV-LOGI-00025,SET-LOGI-00025,BNK-LOGI-00025,UTRLOGI2026080000025,4706.00,4706.00,4706.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00026,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00026,INV-LOGI-00026,SET-LOGI-00026,BNK-LOGI-00026,UTRLOGI2026080000026,4887.50,4887.50,4887.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00027,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00027,INV-LOGI-00027,SET-LOGI-00027,BNK-LOGI-00027,UTRLOGI2026080000027,5069.00,5069.00,5069.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00028,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00028,INV-LOGI-00028,SET-LOGI-00028,BNK-LOGI-00028,UTRLOGI2026080000028,5250.50,5250.50,5250.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00029,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00029,INV-LOGI-00029,SET-LOGI-00029,BNK-LOGI-00029,UTRLOGI2026080000029,5432.00,5432.00,5432.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00030,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00030,INV-LOGI-00030,SET-LOGI-00030,BNK-LOGI-00030,UTRLOGI2026080000030,5613.50,5613.50,5613.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00031,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00031,INV-LOGI-00031,SET-LOGI-00031,BNK-LOGI-00031,UTRLOGI2026080000031,5795.00,5795.00,5795.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00032,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00032,INV-LOGI-00032,SET-LOGI-00032,BNK-LOGI-00032,UTRLOGI2026080000032,5976.50,5976.50,5976.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00033,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00033,INV-LOGI-00033,SET-LOGI-00033,BNK-LOGI-00033,UTRLOGI2026080000033,6158.00,6158.00,6158.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00034,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00034,INV-LOGI-00034,SET-LOGI-00034,BNK-LOGI-00034,UTRLOGI2026080000034,6339.50,6339.50,6339.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00035,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00035,INV-LOGI-00035,SET-LOGI-00035,BNK-LOGI-00035,UTRLOGI2026080000035,6521.00,6521.00,6521.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00036,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00036,INV-LOGI-00036,SET-LOGI-00036,BNK-LOGI-00036,UTRLOGI2026080000036,6702.50,6702.50,6702.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00037,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00037,INV-LOGI-00037,SET-LOGI-00037,BNK-LOGI-00037,UTRLOGI2026080000037,6884.00,6884.00,6884.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00038,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00038,INV-LOGI-00038,SET-LOGI-00038,BNK-LOGI-00038,UTRLOGI2026080000038,7065.50,7065.50,7065.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00039,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00039,INV-LOGI-00039,SET-LOGI-00039,BNK-LOGI-00039,UTRLOGI2026080000039,7247.00,7247.00,7247.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00040,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00040,INV-LOGI-00040,SET-LOGI-00040,BNK-LOGI-00040,UTRLOGI2026080000040,7428.50,7428.50,7428.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00041,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00041,INV-LOGI-00041,SET-LOGI-00041,BNK-LOGI-00041,UTRLOGI2026080000041,7610.00,7610.00,7610.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00042,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00042,INV-LOGI-00042,SET-LOGI-00042,BNK-LOGI-00042,UTRLOGI2026080000042,7791.50,7791.50,7791.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00043,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00043,INV-LOGI-00043,SET-LOGI-00043,BNK-LOGI-00043,UTRLOGI2026080000043,7973.00,7973.00,7973.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00044,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00044,INV-LOGI-00044,SET-LOGI-00044,BNK-LOGI-00044,UTRLOGI2026080000044,8154.50,8154.50,8154.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00045,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00045,INV-LOGI-00045,SET-LOGI-00045,BNK-LOGI-00045,UTRLOGI2026080000045,8336.00,8336.00,8336.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00046,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00046,INV-LOGI-00046,SET-LOGI-00046,BNK-LOGI-00046,UTRLOGI2026080000046,8517.50,8517.50,8517.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00047,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00047,INV-LOGI-00047,SET-LOGI-00047,BNK-LOGI-00047,UTRLOGI2026080000047,8699.00,8699.00,8699.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00048,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00048,INV-LOGI-00048,SET-LOGI-00048,BNK-LOGI-00048,UTRLOGI2026080000048,8880.50,8880.50,8880.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00049,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00049,INV-LOGI-00049,SET-LOGI-00049,BNK-LOGI-00049,UTRLOGI2026080000049,9062.00,9062.00,9062.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00050,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00050,INV-LOGI-00050,SET-LOGI-00050,BNK-LOGI-00050,UTRLOGI2026080000050,9243.50,9243.50,9243.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00051,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00051,INV-LOGI-00051,SET-LOGI-00051,BNK-LOGI-00051,UTRLOGI2026080000051,9425.00,9425.00,9425.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00052,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00052,INV-LOGI-00052,SET-LOGI-00052,BNK-LOGI-00052,UTRLOGI2026080000052,9606.50,9606.50,9606.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00053,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00053,INV-LOGI-00053,SET-LOGI-00053,BNK-LOGI-00053,UTRLOGI2026080000053,9788.00,9788.00,9788.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00054,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00054,INV-LOGI-00054,SET-LOGI-00054,BNK-LOGI-00054,UTRLOGI2026080000054,9969.50,9969.50,9969.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00055,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00055,INV-LOGI-00055,SET-LOGI-00055,BNK-LOGI-00055,UTRLOGI2026080000055,10151.00,10151.00,10151.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00056,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00056,INV-LOGI-00056,SET-LOGI-00056,BNK-LOGI-00056,UTRLOGI2026080000056,10332.50,10332.50,10332.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00057,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00057,INV-LOGI-00057,SET-LOGI-00057,BNK-LOGI-00057,UTRLOGI2026080000057,10514.00,10514.00,10514.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00058,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00058,INV-LOGI-00058,SET-LOGI-00058,BNK-LOGI-00058,UTRLOGI2026080000058,10695.50,10695.50,10695.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00059,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00059,INV-LOGI-00059,SET-LOGI-00059,BNK-LOGI-00059,UTRLOGI2026080000059,10877.00,10877.00,10877.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00060,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00060,INV-LOGI-00060,SET-LOGI-00060,BNK-LOGI-00060,UTRLOGI2026080000060,11058.50,11058.50,11058.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00061,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00061,INV-LOGI-00061,SET-LOGI-00061,BNK-LOGI-00061,UTRLOGI2026080000061,11240.00,11240.00,11240.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00062,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00062,INV-LOGI-00062,SET-LOGI-00062,BNK-LOGI-00062,UTRLOGI2026080000062,11421.50,11421.50,11421.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00063,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00063,INV-LOGI-00063,SET-LOGI-00063,BNK-LOGI-00063,UTRLOGI2026080000063,11603.00,11603.00,11603.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00064,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00064,INV-LOGI-00064,SET-LOGI-00064,BNK-LOGI-00064,UTRLOGI2026080000064,11784.50,11784.50,11784.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00065,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00065,INV-LOGI-00065,SET-LOGI-00065,BNK-LOGI-00065,UTRLOGI2026080000065,11966.00,11966.00,11966.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00066,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00066,INV-LOGI-00066,SET-LOGI-00066,BNK-LOGI-00066,UTRLOGI2026080000066,12147.50,12147.50,12147.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00067,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00067,INV-LOGI-00067,SET-LOGI-00067,BNK-LOGI-00067,UTRLOGI2026080000067,12329.00,12329.00,12329.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00068,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00068,INV-LOGI-00068,SET-LOGI-00068,BNK-LOGI-00068,UTRLOGI2026080000068,12510.50,12510.50,12510.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00069,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00069,INV-LOGI-00069,SET-LOGI-00069,BNK-LOGI-00069,UTRLOGI2026080000069,12692.00,12692.00,12692.00,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00070,logistics,exact_match,rule,exact_order_id,ORD-LOGI-EX-00070,INV-LOGI-00070,SET-LOGI-00070,BNK-LOGI-00070,UTRLOGI2026080000070,12873.50,12873.50,12873.50,"Exact match across order ID, UTR, and amount for SwiftFreight 3PL & Courier Express.",,
SCENARIO-LOGI-00071,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00071,INV-LOGI-00071,SET-LOGI-00071,BNK-LOGI-00071,UTRLOGI2026080000071,2165.00,2126.03,2126.03,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00072,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00072,INV-LOGI-00072,SET-LOGI-00072,BNK-LOGI-00072,UTRLOGI2026080000072,2346.50,2304.26,2304.26,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00073,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00073,INV-LOGI-00073,SET-LOGI-00073,BNK-LOGI-00073,UTRLOGI2026080000073,2528.00,2482.50,2482.50,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00074,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00074,INV-LOGI-00074,SET-LOGI-00074,BNK-LOGI-00074,UTRLOGI2026080000074,2709.50,2660.73,2660.73,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00075,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00075,INV-LOGI-00075,SET-LOGI-00075,BNK-LOGI-00075,UTRLOGI2026080000075,2891.00,2838.96,2838.96,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00076,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00076,INV-LOGI-00076,SET-LOGI-00076,BNK-LOGI-00076,UTRLOGI2026080000076,3072.50,3017.19,3017.19,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00077,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00077,INV-LOGI-00077,SET-LOGI-00077,BNK-LOGI-00077,UTRLOGI2026080000077,3254.00,3195.43,3195.43,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00078,logistics,fee_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-FEE-00078,INV-LOGI-00078,SET-LOGI-00078,BNK-LOGI-00078,UTRLOGI2026080000078,3435.50,3373.66,3373.66,MDR fee deduction of 1.8% matching schedule.,,
SCENARIO-LOGI-00079,logistics,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-GST-00079,INV-LOGI-00079,SET-LOGI-00079,BNK-LOGI-00079,UTRLOGI2026080000079,3980.00,3895.46,3895.46,Combined Fee and 18.0% GST deduction.,,
SCENARIO-LOGI-00080,logistics,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-GST-00080,INV-LOGI-00080,SET-LOGI-00080,BNK-LOGI-00080,UTRLOGI2026080000080,4161.50,4073.11,4073.11,Combined Fee and 18.0% GST deduction.,,
SCENARIO-LOGI-00081,logistics,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-GST-00081,INV-LOGI-00081,SET-LOGI-00081,BNK-LOGI-00081,UTRLOGI2026080000081,4343.00,4250.76,4250.76,Combined Fee and 18.0% GST deduction.,,
SCENARIO-LOGI-00082,logistics,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-GST-00082,INV-LOGI-00082,SET-LOGI-00082,BNK-LOGI-00082,UTRLOGI2026080000082,4524.50,4428.40,4428.40,Combined Fee and 18.0% GST deduction.,,
SCENARIO-LOGI-00083,logistics,gst_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-GST-00083,INV-LOGI-00083,SET-LOGI-00083,BNK-LOGI-00083,UTRLOGI2026080000083,4706.00,4606.04,4606.04,Combined Fee and 18.0% GST deduction.,,
SCENARIO-LOGI-00084,logistics,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-TDS-00084,INV-LOGI-00084,SET-LOGI-00084,BNK-LOGI-00084,UTRLOGI2026080000084,5795.00,5556.01,5556.01,Full statutory deductions including Section 194 TDS (2.0%).,,
SCENARIO-LOGI-00085,logistics,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-TDS-00085,INV-LOGI-00085,SET-LOGI-00085,BNK-LOGI-00085,UTRLOGI2026080000085,5976.50,5730.03,5730.03,Full statutory deductions including Section 194 TDS (2.0%).,,
SCENARIO-LOGI-00086,logistics,tds_deduction,rule,fee_gst_tds_adjusted_amount,ORD-LOGI-TDS-00086,INV-LOGI-00086,SET-LOGI-00086,BNK-LOGI-00086,UTRLOGI2026080000086,6158.00,5904.05,5904.05,Full statutory deductions including Section 194 TDS (2.0%).,,
SCENARIO-LOGI-00087,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00087,INV-LOGI-00087,SET-LOGI-00087,BNK-LOGI-00087,UTRLOGI2026080000087,7610.00,7580.00,7580.00,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-LOGI-00088,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00088,INV-LOGI-00088,SET-LOGI-00088,BNK-LOGI-00088,UTRLOGI2026080000088,7791.50,7746.50,7746.50,Non-standard manual fee override of ₹45.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-LOGI-00089,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00089,INV-LOGI-00089,SET-LOGI-00089,BNK-LOGI-00089,UTRLOGI2026080000089,7973.00,7913.00,7913.00,Non-standard manual fee override of ₹60.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-LOGI-00090,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00090,INV-LOGI-00090,SET-LOGI-00090,BNK-LOGI-00090,UTRLOGI2026080000090,8154.50,8079.50,8079.50,Non-standard manual fee override of ₹75.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-LOGI-00091,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00091,INV-LOGI-00091,SET-LOGI-00091,BNK-LOGI-00091,UTRLOGI2026080000091,8336.00,8246.00,8246.00,Non-standard manual fee override of ₹90.00 verified by Finance Verification Engine.,processing_fee,
SCENARIO-LOGI-00092,logistics,ai_verified_custom_fee,ai,,ORD-LOGI-AI-00092,INV-LOGI-00092,SET-LOGI-00092,BNK-LOGI-00092,UTRLOGI2026080000092,8517.50,8487.50,8487.50,Non-standard manual fee override of ₹30.00 verified by Finance Verification Engine.,processing_fee,
